34.5646 1.53811
34.5688 1.53805
34.5731 1.53798
34.5774 1.53792
34.5817 1.53785
34.5859 1.53778
34.5902 1.53772
34.5945 1.53765
34.5988 1.53759
34.603 1.53752
34.6073 1.53746
34.6116 1.53739
34.6159 1.53732
34.6201 1.53726
34.6244 1.53719
34.6287 1.53713
34.6329 1.53706
34.6372 1.537
34.6415 1.53693
34.6458 1.53686
34.65 1.5368
34.6543 1.53673
34.6586 1.53667
34.6629 1.5366
34.6671 1.53653
34.6714 1.53647
34.6757 1.5364
34.68 1.53634
34.6842 1.53627
34.6885 1.53621
34.6928 1.53614
34.6971 1.53607
34.7013 1.53601
34.7056 1.53594
34.7099 1.53588
34.7141 1.53581
34.7184 1.53575
34.7227 1.53568
34.727 1.53561
34.7312 1.53555
34.7355 1.53548
34.7398 1.53542
34.7441 1.53535
34.7483 1.53529
34.7526 1.53522
34.7569 1.53515
34.7612 1.53509
34.7654 1.53502
34.7697 1.53496
34.774 1.53489
34.7783 1.53483
34.7825 1.53476
34.7868 1.53469
34.7911 1.53463
34.7953 1.53456
34.7996 1.5345
34.8039 1.53443
34.8082 1.53437
34.8124 1.5343
34.8167 1.53423
34.821 1.53417
34.8253 1.5341
34.8295 1.53404
34.8338 1.53397
34.8381 1.53391
34.8424 1.53384
34.8466 1.53377
34.8509 1.53371
34.8552 1.53364
34.8595 1.53358
34.8637 1.53351
34.868 1.53344
34.8723 1.53338
34.8765 1.53331
34.8808 1.53325
34.8851 1.53318
34.8894 1.53312
34.8936 1.53305
34.8979 1.53298
34.9022 1.53292
34.9065 1.53285
34.9107 1.53279
34.915 1.53272
34.9193 1.53266
34.9236 1.53259
34.9278 1.53252
34.9321 1.53246
34.9364 1.53239
34.9407 1.53233
34.9449 1.53226
34.9492 1.5322
34.9535 1.53213
34.9577 1.53206
34.962 1.532
34.9663 1.53193
34.9706 1.53187
34.9748 1.5318
34.9791 1.53174
34.9834 1.53167
34.9877 1.5316
34.9919 1.53154
34.9962 1.53147
35.0005 1.53141
35.0048 1.53134
35.009 1.53127
35.0133 1.53121
35.0176 1.53114
35.0219 1.53108
35.0261 1.53101
35.0304 1.53095
35.0347 1.53088
35.0389 1.53081
35.0432 1.53075
35.0475 1.53068
35.0518 1.53062
35.056 1.53055
35.0603 1.53049
35.0646 1.53042
35.0689 1.53035
35.0731 1.53029
35.0774 1.53022
35.0817 1.53016
35.086 1.53009
35.0902 1.53003
35.0945 1.52996
35.0988 1.52989
35.1031 1.52983
35.1073 1.52976
35.1116 1.5297
35.1159 1.52963
35.1201 1.52957
35.1244 1.5295
35.1287 1.52943
35.133 1.52937
35.1372 1.5293
35.1415 1.52924
35.1458 1.52917
35.1501 1.52911
35.1543 1.52904
35.1586 1.52897
35.1629 1.52891
35.1672 1.52884
35.1714 1.52878
35.1757 1.52871
35.18 1.52864
35.1843 1.52858
35.1885 1.52851
35.1928 1.52845
35.1971 1.52838
35.2014 1.52832
35.2056 1.52825
35.2099 1.52818
35.2142 1.52812
35.2184 1.52805
35.2227 1.52799
35.227 1.52792
35.2313 1.52786
35.2355 1.52779
35.2398 1.52772
35.2441 1.52766
35.2484 1.52759
35.2526 1.52753
35.2569 1.52746
35.2612 1.5274
35.2655 1.52733
35.2697 1.52726
35.274 1.5272
35.2783 1.52713
35.2826 1.52707
35.2868 1.527
35.2911 1.52694
35.2954 1.52687
35.2996 1.5268
35.3039 1.52674
35.3082 1.52667
35.3125 1.52661
35.3167 1.52654
35.321 1.52648
35.3253 1.52641
35.3296 1.52634
35.3338 1.52628
35.3381 1.52621
35.3424 1.52615
35.3467 1.52608
35.3509 1.52602
35.3552 1.52595
35.3595 1.52588
35.3638 1.52582
35.368 1.52575
35.3723 1.52569
35.3766 1.52562
35.3808 1.52555
35.3851 1.52549
35.3894 1.52542
35.3937 1.52536
35.3979 1.52529
35.4022 1.52523
35.4065 1.52516
35.4108 1.52509
35.415 1.52503
35.4193 1.52496
35.4236 1.5249
35.4279 1.52483
35.4321 1.52477
35.4364 1.5247
35.4407 1.52463
35.445 1.52457
35.4492 1.5245
35.4535 1.52444
35.4578 1.52437
35.462 1.52431
35.4663 1.52424
35.4706 1.52417
35.4749 1.52411
35.4791 1.52404
35.4834 1.52398
35.4877 1.52391
35.492 1.52385
35.4962 1.52378
35.5005 1.52371
35.5048 1.52365
35.5091 1.52358
35.5133 1.52352
35.5176 1.52345
35.5219 1.52339
35.5262 1.52332
35.5304 1.52325
