35.2296 1.50236 1.52986 -0.027501
35.2346 1.49906 1.52978 -0.0307215
35.2396 1.45045 1.5297 -0.0792494
35.2446 1.43459 1.52962 -0.0950313
35.2496 1.46524 1.52954 -0.0642957
35.2546 1.6198 1.52946 0.0903437
35.2596 1.59849 1.52938 0.0691092
35.2646 1.6499 1.52931 0.120592
35.2696 1.57382 1.52922 0.0445944
35.2746 1.48447 1.52914 -0.0446705
35.2796 1.49129 1.52906 -0.0377766
35.2846 1.5686 1.52899 0.0396124
35.2896 1.68905 1.5289 0.160144
35.2946 1.58868 1.52882 0.0598549
35.2996 1.54188 1.52874 0.0131397
35.3046 1.4651 1.52867 -0.0635676
35.3096 1.48085 1.52859 -0.0477394
35.3146 1.51135 1.52851 -0.0171597
35.3196 1.54862 1.52843 0.0201924
35.3246 1.6117 1.52835 0.0833477
35.3296 1.54866 1.52827 0.0203863
35.3346 1.5317 1.5282 0.00349901
35.3396 1.49335 1.52812 -0.0347654
35.3446 1.41903 1.52804 -0.109012
35.3496 1.39837 1.52796 -0.129592
35.3546 1.43415 1.52789 -0.0937375
35.3596 1.44045 1.52781 -0.0873607
35.3646 1.40644 1.52773 -0.121287
35.3696 1.49133 1.52765 -0.0363256
35.3746 1.52774 1.52757 0.000170765
35.3796 1.53176 1.5275 0.00426357
35.3846 1.49669 1.52742 -0.0307257
35.3896 1.53856 1.52734 0.0112247
35.3946 1.58215 1.52727 0.0548817
35.3996 1.51958 1.52719 -0.00760361
35.4046 1.40414 1.52711 -0.122969
35.4096 1.45647 1.52704 -0.0705712
35.4146 1.54646 1.52697 0.0194906
35.4196 1.4675 1.52689 -0.0593822
35.4246 1.43826 1.52682 -0.0885524
35.4296 1.339 1.52674 -0.187742
35.4346 1.31067 1.52667 -0.215995
35.4396 1.38242 1.5266 -0.144172
35.4446 1.4188 1.52652 -0.107713
35.4496 1.33395 1.52644 -0.192492
35.4546 1.45655 1.52637 -0.0698233
35.4596 1.41496 1.52629 -0.111339
35.4646 1.36584 1.52622 -0.160379
35.4696 1.51572 1.52614 -0.0104266
35.4746 1.59415 1.52607 0.068074
35.4796 1.53505 1.52599 0.00905304
35.4846 1.45745 1.52592 -0.0684709
35.4896 1.42172 1.52585 -0.104129
35.4946 1.46402 1.52578 -0.0617622
35.4996 1.53931 1.52571 0.013594
35.5046 1.614 1.52564 0.0883528
35.5096 1.7171 1.52556 0.191536
35.5146 1.83498 1.52549 0.309487
35.5196 1.87752 1.52542 0.352096
35.5246 1.76655 1.52535 0.241199
35.5296 1.54501 1.52528 0.0197245
35.5346 1.41704 1.52521 -0.108176
35.5396 1.5759 1.52514 0.0507621
35.5446 1.58303 1.52507 0.0579578
35.5496 1.64012 1.52499 0.115127
35.5546 1.66752 1.52492 0.142603
35.5596 1.6496 1.52485 0.124748
35.5646 1.62326 1.52478 0.0984775
35.5696 1.58882 1.52471 0.0641114
35.5746 1.50637 1.52464 -0.0182658
35.5796 1.49091 1.52457 -0.0336553
35.5846 1.51635 1.5245 -0.00815422
35.5896 1.47841 1.52443 -0.0460173
35.5946 1.44389 1.52436 -0.0804691
35.5996 1.45822 1.52428 -0.0660572
35.6046 1.47559 1.52421 -0.0486244
35.6096 1.43715 1.52414 -0.0869877
35.6146 1.4559 1.52407 -0.0681732
35.6196 1.45231 1.524 -0.0716876
35.6246 1.45645 1.52393 -0.0674751
35.6296 1.43825 1.52386 -0.0856095
35.6346 1.47893 1.52379 -0.0448617
35.6396 1.523 1.52372 -0.000722422
35.6446 1.56833 1.52365 0.0446873
35.6496 1.66882 1.52358 0.14524
35.6546 1.65813 1.52351 0.134619
35.6596 1.5507 1.52343 0.0272778
35.6646 1.47161 1.52336 -0.0517448
35.6696 1.55878 1.52329 0.035491
35.6746 1.52299 1.52322 -0.000225032
35.6796 1.49128 1.52314 -0.0318558
35.6846 1.53754 1.52307 0.0144695
35.6896 1.52181 1.523 -0.00118408
35.6946 1.47344 1.52292 -0.0494841
35.6996 1.4717 1.52285 -0.0511434
35.7046 1.48592 1.52277 -0.0368588
35.7096 1.60027 1.5227 0.0775643
35.7146 1.66147 1.52263 0.138837
35.7196 1.60862 1.52255 0.0860663
35.7246 1.55893 1.52248 0.0364487
35.7296 1.60884 1.52241 0.0864299
35.7346 1.57041 1.52234 0.0480731
35.7396 1.57937 1.52226 0.0571107
35.7446 1.56699 1.52218 0.0448019
35.7496 1.59417 1.52211 0.0720513
35.7546 1.58173 1.52204 0.0596915
35.7596 1.55039 1.52196 0.0284256
35.7646 1.54849 1.52189 0.0266012
35.7696 1.58961 1.52181 0.0678002
35.7746 1.63033 1.52173 0.108599
35.7796 1.50888 1.52166 -0.0127752
35.7846 1.55356 1.52158 0.0319789
35.7896 1.50316 1.5215 -0.0183488
35.7946 1.549 1.52143 0.0275716
35.7996 1.57697 1.52135 0.0556161
35.8046 1.55678 1.52128 0.0355003
35.8096 1.56762 1.5212 0.0464208
35.8146 1.55873 1.52113 0.0376009
35.8196 1.39819 1.52105 -0.122858
35.8246 1.35823 1.52097 -0.162744
35.8296 1.48016 1.52089 -0.0407327
35.8346 1.55425 1.52081 0.0334416
35.8396 1.59183 1.52074 0.0710974
35.8446 1.61089 1.52065 0.0902341
35.8496 1.58998 1.52057 0.0694098
35.8546 1.55072 1.5205 0.0302249
35.8596 1.60296 1.52042 0.0825374
35.8646 1.55961 1.52034 0.039268
35.8696 1.53076 1.52026 0.0104921
35.8746 1.58676 1.52018 0.0665758
35.8796 1.57889 1.5201 0.0587932
35.8846 1.5303 1.52003 0.010273
35.8896 1.51623 1.51995 -0.003715
35.8946 1.46076 1.51987 -0.0591106
35.8996 1.50069 1.51979 -0.019105
35.9046 1.58263 1.51971 0.0629227
35.9096 1.56872 1.51963 0.0490898
35.9146 1.51518 1.51956 -0.00437955
35.9196 1.48078 1.51948 -0.0386908
35.9246 1.50128 1.51939 -0.0181175
35.9296 1.54771 1.51932 0.0283975
35.9346 1.54547 1.51924 0.026231
35.9396 1.53263 1.51916 0.0134736
35.9446 1.5181 1.51908 -0.000976947
35.9496 1.53082 1.519 0.0118229
35.9546 1.51026 1.51892 -0.00866282
35.9596 1.46962 1.51884 -0.0492171
35.9646 1.46687 1.51876 -0.0518907
35.9696 1.50254 1.51868 -0.0161414
35.9746 1.51065 1.51861 -0.00795339
35.9796 1.56075 1.51852 0.0422271
35.9846 1.51714 1.51844 -0.00130392
35.9896 1.54302 1.51837 0.0246508
35.9946 1.64315 1.51829 0.12486
35.9996 1.65527 1.51822 0.137054
36.0046 1.56543 1.51813 0.0472935
36.0096 1.48403 1.51806 -0.0340289
36.0146 1.48919 1.51798 -0.0287983
36.0196 1.49027 1.51791 -0.027641
36.0246 1.45598 1.51783 -0.0618512
36.0296 1.47801 1.51775 -0.0397411
36.0346 1.53418 1.51767 0.0165044
36.0396 1.53959 1.5176 0.0219864
36.0446 1.52942 1.51752 0.0118982
36.0496 1.54449 1.51745 0.0270408
36.0546 1.55717 1.51736 0.0398072
36.0596 1.57306 1.51729 0.0557716
36.0646 1.47801 1.51721 -0.0392005
36.0696 1.55654 1.51714 0.0394003
36.0746 1.50557 1.51706 -0.0114863
36.0796 1.54675 1.51699 0.0297585
36.0846 1.59952 1.51691 0.0826043
36.0896 1.56817 1.51684 0.0513325
36.0946 1.56017 1.51677 0.0433986
36.0996 1.65711 1.5167 0.140409
36.1046 1.61101 1.51662 0.0943855
36.1096 1.59776 1.51655 0.0812144
36.1146 1.6121 1.51647 0.095626
36.1196 1.58828 1.5164 0.0718789
36.1246 1.54025 1.51633 0.0239253
36.1296 1.50278 1.51626 -0.0134721
36.1346 1.48048 1.51618 -0.0356954
36.1396 1.45942 1.51611 -0.056693
36.1446 1.44678 1.51603 -0.069251
36.1496 1.43558 1.51596 -0.0803821
36.1546 1.46606 1.51589 -0.0498233
36.1596 1.52178 1.51582 0.00596062
36.1646 1.56517 1.51575 0.0494255
36.1696 1.56943 1.51568 0.0537544
36.1746 1.55751 1.51561 0.041902
36.1796 1.60763 1.51554 0.0920921
36.1846 1.63316 1.51547 0.117691
36.1896 1.55687 1.5154 0.0414761
36.1946 1.56096 1.51533 0.0456312
36.1996 1.57607 1.51526 0.0608095
36.2046 1.61793 1.51519 0.102745
36.2096 1.67976 1.51511 0.16464
36.2146 1.67156 1.51504 0.156511
36.2196 1.50413 1.51497 -0.0108394
36.2246 1.45385 1.51489 -0.0610479
36.2296 1.43487 1.51482 -0.0799509
36.2346 1.49838 1.51475 -0.0163711
36.2396 1.54513 1.51468 0.0304438
36.2446 1.53621 1.51461 0.0215931
36.2496 1.5141 1.51454 -0.000442738
36.2546 1.5171 1.51448 0.00262376
36.2596 1.49902 1.51441 -0.0153969
36.2646 1.51392 1.51434 -0.000418191
36.2696 1.61345 1.51427 0.0991788
36.2746 1.59769 1.5142 0.0834877
36.2796 1.54731 1.51413 0.0331788
36.2846 1.52507 1.51406 0.0110046
36.2896 1.48725 1.51399 -0.0267431
36.2946 1.40952 1.51392 -0.104406
36.2996 1.41365 1.51385 -0.100205
36.3046 1.48436 1.51378 -0.0294215
36.3096 1.4276 1.51371 -0.0861093
36.3146 1.40178 1.51364 -0.111862
36.3196 1.43394 1.51357 -0.0796321
36.3246 1.43993 1.5135 -0.0735675
36.3296 1.4221 1.51343 -0.0913287
36.3346 1.45532 1.51336 -0.0580437
36.3396 1.54789 1.51328 0.0346093
36.3446 1.52323 1.51321 0.0100246
36.3496 1.54073 1.51314 0.0275908
36.3546 1.42357 1.51307 -0.0894995
36.3596 1.37297 1.513 -0.140027
36.3646 1.37367 1.51293 -0.139256
36.3696 1.43463 1.51286 -0.0782208
