
#Curve 0 of 3, 17095 points
#x y type
 35.1096  1.38468  i
 35.1146  1.41694  i
 35.1196  1.53524  i
 35.1246  1.63941  i
 35.1296  1.64201  i
 35.1346  1.67611  i
 35.1396  1.50553  i
 35.1446  1.44259  i
 35.1496  1.4122  i
 35.1546  1.37921  i
 35.1596  1.41102  i
 35.1646  1.53171  i
 35.1696  1.51524  i
 35.1746  1.62448  i
 35.1796  1.56138  i
 35.1846  1.50152  i
 35.1896  1.54981  i
 35.1946  1.57364  i
 35.1996  1.56197  i
 35.2046  1.60325  i
 35.2096  1.43515  i
 35.2146  1.48862  i
 35.2196  1.49903  i
 35.2246  1.47863  i
 35.2296  1.50236  i
 35.2346  1.49906  i
 35.2396  1.45045  i
 35.2446  1.43459  i
 35.2496  1.46524  i
 35.2546  1.6198  i
 35.2596  1.59849  i
 35.2646  1.6499  i
 35.2696  1.57382  i
 35.2746  1.48447  i
 35.2796  1.49129  i
 35.2846  1.5686  i
 35.2896  1.68905  i
 35.2946  1.58868  i
 35.2996  1.54188  i
 35.3046  1.4651  i
 35.3096  1.48085  i
 35.3146  1.51135  i
 35.3196  1.54862  i
 35.3246  1.6117  i
 35.3296  1.54866  i
 35.3346  1.5317  i
 35.3396  1.49335  i
 35.3446  1.41903  i
 35.3496  1.39837  i
 35.3546  1.43415  i
 35.3596  1.44045  i
 35.3646  1.40644  i
 35.3696  1.49133  i
 35.3746  1.52774  i
 35.3796  1.53176  i
 35.3846  1.49669  i
 35.3896  1.53856  i
 35.3946  1.58215  i
 35.3996  1.51958  i
 35.4046  1.40414  i
 35.4096  1.45647  i
 35.4146  1.54646  i
 35.4196  1.4675  i
 35.4246  1.43826  i
 35.4296  1.339  i
 35.4346  1.31067  i
 35.4396  1.38242  i
 35.4446  1.4188  i
 35.4496  1.33395  i
 35.4546  1.45655  i
 35.4596  1.41496  i
 35.4646  1.36584  i
 35.4696  1.51572  i
 35.4746  1.59415  i
 35.4796  1.53505  i
 35.4846  1.45745  i
 35.4896  1.42172  i
 35.4946  1.46402  i
 35.4996  1.53931  i
 35.5046  1.614  i
 35.5096  1.7171  i
 35.5146  1.83498  i
 35.5196  1.87752  i
 35.5246  1.76655  i
 35.5296  1.54501  i
 35.5346  1.41704  i
 35.5396  1.5759  i
 35.5446  1.58303  i
 35.5496  1.64012  i
 35.5546  1.66752  i
 35.5596  1.6496  i
 35.5646  1.62326  i
 35.5696  1.58882  i
 35.5746  1.50637  i
 35.5796  1.49091  i
 35.5846  1.51635  i
 35.5896  1.47841  i
 35.5946  1.44389  i
 35.5996  1.45822  i
 35.6046  1.47559  i
 35.6096  1.43715  i
 35.6146  1.4559  i
 35.6196  1.45231  i
 35.6246  1.45645  i
 35.6296  1.43825  i
 35.6346  1.47893  i
 35.6396  1.523  i
 35.6446  1.56833  i
 35.6496  1.66882  i
 35.6546  1.65813  i
 35.6596  1.5507  i
 35.6646  1.47161  i
 35.6696  1.55878  i
 35.6746  1.52299  i
 35.6796  1.49128  i
 35.6846  1.53754  i
 35.6896  1.52181  i
 35.6946  1.47344  i
 35.6996  1.4717  i
 35.7046  1.48592  i
 35.7096  1.60027  i
 35.7146  1.66147  i
 35.7196  1.60862  i
 35.7246  1.55893  i
 35.7296  1.60884  i
 35.7346  1.57041  i
 35.7396  1.57937  i
 35.7446  1.56699  i
 35.7496  1.59417  i
 35.7546  1.58173  i
 35.7596  1.55039  i
 35.7646  1.54849  i
 35.7696  1.58961  i
 35.7746  1.63033  i
 35.7796  1.50888  i
 35.7846  1.55356  i
 35.7896  1.50316  i
 35.7946  1.549  i
 35.7996  1.57697  i
 35.8046  1.55678  i
 35.8096  1.56762  i
 35.8146  1.55873  i
 35.8196  1.39819  i
 35.8246  1.35823  i
 35.8296  1.48016  i
 35.8346  1.55425  i
 35.8396  1.59183  i
 35.8446  1.61089  i
 35.8496  1.58998  i
 35.8546  1.55072  i
 35.8596  1.60296  i
 35.8646  1.55961  i
 35.8696  1.53076  i
 35.8746  1.58676  i
 35.8796  1.57889  i
 35.8846  1.5303  i
 35.8896  1.51623  i
 35.8946  1.46076  i
 35.8996  1.50069  i
 35.9046  1.58263  i
 35.9096  1.56872  i
 35.9146  1.51518  i
 35.9196  1.48078  i
 35.9246  1.50128  i
 35.9296  1.54771  i
 35.9346  1.54547  i
 35.9396  1.53263  i
 35.9446  1.5181  i
 35.9496  1.53082  i
 35.9546  1.51026  i
 35.9596  1.46962  i
 35.9646  1.46687  i
 35.9696  1.50254  i
 35.9746  1.51065  i
 35.9796  1.56075  i
 35.9846  1.51714  i
 35.9896  1.54302  i
 35.9946  1.64315  i
 35.9996  1.65527  i
 36.0046  1.56543  i
 36.0096  1.48403  i
 36.0146  1.48919  i
 36.0196  1.49027  i
 36.0246  1.45598  i
 36.0296  1.47801  i
 36.0346  1.53418  i
 36.0396  1.53959  i
 36.0446  1.52942  i
 36.0496  1.54449  i
 36.0546  1.55717  i
 36.0596  1.57306  i
 36.0646  1.47801  i
 36.0696  1.55654  i
 36.0746  1.50557  i
 36.0796  1.54675  i
 36.0846  1.59952  i
 36.0896  1.56817  i
 36.0946  1.56017  i
 36.0996  1.65711  i
 36.1046  1.61101  i
 36.1096  1.59776  i
 36.1146  1.6121  i
 36.1196  1.58828  i
 36.1246  1.54025  i
 36.1296  1.50278  i
 36.1346  1.48048  i
 36.1396  1.45942  i
 36.1446  1.44678  i
 36.1496  1.43558  i
 36.1546  1.46606  i
 36.1596  1.52178  i
 36.1646  1.56517  i
 36.1696  1.56943  i
 36.1746  1.55751  i
 36.1796  1.60763  i
 36.1846  1.63316  i
 36.1896  1.55687  i
 36.1946  1.56096  i
 36.1996  1.57607  i
 36.2046  1.61793  i
 36.2096  1.67976  i
 36.2146  1.67156  i
 36.2196  1.50413  i
 36.2246  1.45385  i
 36.2296  1.43487  i
 36.2346  1.49838  i
 36.2396  1.54513  i
 36.2446  1.53621  i
 36.2496  1.5141  i
 36.2546  1.5171  i
 36.2596  1.49902  i
 36.2646  1.51392  i
 36.2696  1.61345  i
 36.2746  1.59769  i
 36.2796  1.54731  i
 36.2846  1.52507  i
 36.2896  1.48725  i
 36.2946  1.40952  i
 36.2996  1.41365  i
 36.3046  1.48436  i
 36.3096  1.4276  i
 36.3146  1.40178  i
 36.3196  1.43394  i
 36.3246  1.43993  i
 36.3296  1.4221  i
 36.3346  1.45532  i
 36.3396  1.54789  i
 36.3446  1.52323  i
 36.3496  1.54073  i
 36.3546  1.42357  i
 36.3596  1.37297  i
 36.3646  1.37367  i
 36.3696  1.43463  i
 36.3746  1.5383  i
 36.3796  1.55301  i
 36.3846  1.42093  i
 36.3896  1.51528  i
 36.3946  1.62824  i
 36.3996  1.56709  i
 36.4046  1.50169  i
 36.4096  1.45568  i
 36.4146  1.41275  i
 36.4196  1.44224  i
 36.4246  1.34621  i
 36.4296  1.48653  i
 36.4346  1.60677  i
 36.4396  1.60057  i
 36.4446  1.62821  i
 36.4496  1.6454  i
 36.4546  1.54964  i
 36.4596  1.40719  i
 36.4646  1.3961  i
 36.4696  1.51447  i
 36.4746  1.46691  i
 36.4796  1.47261  i
 36.4846  1.54951  i
 36.4896  1.6523  i
 36.4946  1.69091  i
 36.4996  1.60328  i
 36.5046  1.51994  i
 36.5096  1.51112  i
 36.5146  1.48725  i
 36.5196  1.47348  i
 36.5246  1.45268  i
 36.5296  1.39363  i
 36.5346  1.32242  i
 36.5396  1.34805  i
 36.5446  1.58398  i
 36.5496  1.71913  i
 36.5546  1.79067  i
 36.5596  1.70458  i
 36.5646  1.62176  i
 36.5696  1.57601  i
 36.5746  1.53085  i
 36.5796  1.50893  i
 36.5846  1.62914  i
 36.5896  1.64782  i
 36.5946  1.57044  i
 36.5996  1.45652  i
 36.6046  1.47992  i
 36.6096  1.54141  i
 36.6146  1.52418  i
 36.6196  1.43739  i
 36.6246  1.34391  i
 36.6296  1.48796  i
 36.6346  1.60764  i
 36.6396  1.58089  i
 36.6446  1.54881  i
 36.6496  1.59129  i
 36.6546  1.61792  i
 36.6596  1.52273  i
 36.6646  1.4329  i
 36.6696  1.45359  i
 36.6746  1.28772  i
 36.6796  1.27692  i
 36.6846  1.32248  i
 36.6896  1.37444  i
 36.6946  1.41532  i
 36.6996  1.44553  i
 36.7046  1.48754  i
 36.7096  1.51115  i
 36.7146  1.45081  i
 36.7196  1.48886  i
 36.7246  1.54792  i
 36.7296  1.57016  i
 36.7346  1.53871  i
 36.7396  1.47816  i
 36.7446  1.42645  i
 36.7496  1.32144  i
 36.7546  1.35687  i
 36.7596  1.39012  i
 36.7646  1.35774  i
 36.7696  1.29182  i
 36.7746  1.28959  i
 36.7796  1.38474  i
 36.7846  1.45255  i
 36.7896  1.34263  i
 36.7946  1.47579  i
 36.7996  1.48659  i
 36.8046  1.46222  i
 36.8096  1.43423  i
 36.8146  1.45499  i
 36.8196  1.5377  i
 36.8246  1.59033  i
 36.8296  1.51687  i
 36.8346  1.42673  i
 36.8396  1.45854  i
 36.8446  1.4586  i
 36.8496  1.44621  i
 36.8546  1.42198  i
 36.8596  1.39314  i
 36.8646  1.41971  i
 36.8696  1.4976  i
 36.8746  1.61381  i
 36.8796  1.44974  i
 36.8846  1.42195  i
 36.8896  1.45988  i
 36.8946  1.4655  i
 36.8996  1.43417  i
 36.9046  1.41457  i
 36.9096  1.4285  i
 36.9146  1.40342  i
 36.9196  1.44808  i
 36.9246  1.50549  i
 36.9296  1.51802  i
 36.9346  1.54737  i
 36.9396  1.61011  i
 36.9446  1.617  i
 36.9496  1.59479  i
 36.9546  1.56988  i
 36.9596  1.54937  i
 36.9646  1.54179  i
 36.9696  1.61684  i
 36.9746  1.69663  i
 36.9796  1.7302  i
 36.9846  1.78169  i
 36.9896  1.87028  i
 36.9946  1.96915  i
 36.9996  1.75044  i
 37.0046  1.58155  i
 37.0096  1.52068  i
 37.0146  1.49984  i
 37.0196  1.46081  i
 37.0246  1.43827  i
 37.0296  1.54074  i
 37.0346  1.64449  i
 37.0396  1.61987  i
 37.0446  1.57145  i
 37.0496  1.51352  i
 37.0546  1.49626  i
 37.0596  1.51327  i
 37.0646  1.50454  i
 37.0696  1.4793  i
 37.0746  1.5486  i
 37.0796  1.47619  i
 37.0846  1.42841  i
 37.0896  1.4173  i
 37.0946  1.39977  i
 37.0996  1.38133  i
 37.1046  1.42004  i
 37.1096  1.53605  i
 37.1146  1.62583  i
 37.1196  1.55241  i
 37.1246  1.5171  i
 37.1296  1.54355  i
 37.1346  1.55147  i
 37.1396  1.55404  i
 37.1446  1.58542  i
 37.1496  1.52031  i
 37.1546  1.41373  i
 37.1596  1.42085  i
 37.1646  1.46558  i
 37.1696  1.44089  i
 37.1746  1.44791  i
 37.1796  1.51231  i
 37.1846  1.56239  i
 37.1896  1.57213  i
 37.1946  1.49329  i
 37.1996  1.47965  i
 37.2046  1.61606  i
 37.2096  1.53717  i
 37.2146  1.43912  i
 37.2196  1.45819  i
 37.2246  1.51598  i
 37.2296  1.51351  i
 37.2346  1.47242  i
 37.2396  1.4517  i
 37.2446  1.35371  i
 37.2496  1.44455  i
 37.2546  1.52994  i
 37.2596  1.51086  i
 37.2646  1.4769  i
 37.2696  1.50616  i
 37.2746  1.46548  i
 37.2796  1.47809  i
 37.2846  1.56339  i
 37.2896  1.61477  i
 37.2946  1.61691  i
 37.2996  1.59547  i
 37.3046  1.57163  i
 37.3096  1.54574  i
 37.3146  1.52912  i
 37.3196  1.41983  i
 37.3246  1.44972  i
 37.3296  1.40024  i
 37.3346  1.34637  i
 37.3396  1.3348  i
 37.3446  1.35138  i
 37.3496  1.38789  i
 37.3546  1.46119  i
 37.3596  1.48392  i
 37.3646  1.49221  i
 37.3696  1.48873  i
 37.3746  1.47047  i
 37.3796  1.46955  i
 37.3846  1.45495  i
 37.3896  1.37518  i
 37.3946  1.4395  i
 37.3996  1.47961  i
 37.4046  1.47764  i
 37.4096  1.40667  i
 37.4146  1.34154  i
 37.4196  1.34399  i
 37.4246  1.43574  i
 37.4296  1.55915  i
 37.4346  1.52894  i
 37.4396  1.49434  i
 37.4446  1.49979  i
 37.4496  1.46523  i
 37.4546  1.51175  i
 37.4596  1.53065  i
 37.4646  1.4664  i
 37.4696  1.45529  i
 37.4746  1.57438  i
 37.4796  1.52583  i
 37.4846  1.52991  i
 37.4896  1.47063  i
 37.4946  1.43852  i
 37.4996  1.44147  i
 37.5046  1.45167  i
 37.5096  1.47251  i
 37.5146  1.53548  i
 37.5196  1.54619  i
 37.5246  1.53412  i
 37.5296  1.61293  i
 37.5346  1.61306  i
 37.5396  1.55003  i
 37.5446  1.48776  i
 37.5496  1.46493  i
 37.5546  1.51746  i
 37.5596  1.3521  i
 37.5646  1.39696  i
 37.5696  1.4116  i
 37.5746  1.44069  i
 37.5796  1.44334  i
 37.5846  1.46207  i
 37.5896  1.5432  i
 37.5946  1.53819  i
 37.5996  1.49129  i
 37.6046  1.42711  i
 37.6096  1.5261  i
 37.6146  1.5363  i
 37.6196  1.48514  i
 37.6246  1.45323  i
 37.6296  1.43433  i
 37.6346  1.36957  i
 37.6396  1.3329  i
 37.6446  1.33468  i
 37.6496  1.35011  i
 37.6546  1.39705  i
 37.6596  1.44315  i
 37.6646  1.46761  i
 37.6696  1.48613  i
 37.6746  1.52006  i
 37.6796  1.49081  i
 37.6846  1.56313  i
 37.6896  1.53528  i
 37.6946  1.50008  i
 37.6996  1.43618  i
 37.7046  1.37562  i
 37.7096  1.3957  i
 37.7146  1.49711  i
 37.7196  1.48293  i
 37.7246  1.46343  i
 37.7296  1.41373  i
 37.7346  1.41092  i
 37.7396  1.42658  i
 37.7446  1.41289  i
 37.7496  1.39068  i
 37.7546  1.43967  i
 37.7596  1.49777  i
 37.7646  1.47801  i
 37.7696  1.45793  i
 37.7746  1.41169  i
 37.7796  1.41944  i
 37.7846  1.40433  i
 37.7896  1.31443  i
 37.7946  1.27034  i
 37.7996  1.30079  i
 37.8046  1.34164  i
 37.8096  1.24417  i
 37.8146  1.33421  i
 37.8196  1.40476  i
 37.8246  1.42756  i
 37.8296  1.47333  i
 37.8346  1.51623  i
 37.8396  1.52151  i
 37.8446  1.47935  i
 37.8496  1.51734  i
 37.8546  1.47021  i
 37.8596  1.33174  i
 37.8646  1.30986  i
 37.8696  1.43053  i
 37.8746  1.44923  i
 37.8796  1.35595  i
 37.8846  1.38646  i
 37.8896  1.41179  i
 37.8946  1.32338  i
 37.8996  1.36039  i
 37.9046  1.42085  i
 37.9096  1.38747  i
 37.9146  1.36355  i
 37.9196  1.45621  i
 37.9246  1.4428  i
 37.9296  1.36978  i
 37.9346  1.36334  i
 37.9396  1.37111  i
 37.9446  1.38424  i
 37.9496  1.39103  i
 37.9546  1.38097  i
 37.9596  1.42043  i
 37.9646  1.42068  i
 37.9696  1.43725  i
 37.9746  1.42972  i
 37.9796  1.40788  i
 37.9846  1.40776  i
 37.9896  1.42389  i
 37.9946  1.43445  i
 37.9996  1.4803  i
 38.0046  1.48413  i
 38.0096  1.45148  i
 38.0146  1.3539  i
 38.0196  1.4179  i
 38.0246  1.5413  i
 38.0296  1.5861  i
 38.0346  1.53734  i
 38.0396  1.44889  i
 38.0446  1.46479  i
 38.0496  1.38347  i
 38.0546  1.45642  i
 38.0596  1.51784  i
 38.0646  1.53102  i
 38.0696  1.51056  i
 38.0746  1.49163  i
 38.0796  1.53829  i
 38.0846  1.5926  i
 38.0896  1.62735  i
 38.0946  1.57391  i
 38.0996  1.47044  i
 38.1046  1.42247  i
 38.1096  1.41476  i
 38.1146  1.40239  i
 38.1196  1.45143  i
 38.1246  1.42364  i
 38.1296  1.53318  i
 38.1346  1.46533  i
 38.1396  1.42641  i
 38.1446  1.41869  i
 38.1496  1.44378  i
 38.1546  1.49188  i
 38.1596  1.46867  i
 38.1646  1.34854  i
 38.1696  1.37753  i
 38.1746  1.52112  i
 38.1796  1.46106  i
 38.1846  1.44384  i
 38.1896  1.49241  i
 38.1946  1.51875  i
 38.1996  1.61001  i
 38.2046  1.61611  i
 38.2096  1.5125  i
 38.2146  1.44553  i
 38.2196  1.4609  i
 38.2246  1.53507  i
 38.2296  1.54576  i
 38.2346  1.43626  i
 38.2396  1.32489  i
 38.2446  1.34439  i
 38.2496  1.32818  i
 38.2546  1.37625  i
 38.2596  1.46207  i
 38.2646  1.50262  i
 38.2696  1.45109  i
 38.2746  1.3825  i
 38.2796  1.43089  i
 38.2846  1.5164  i
 38.2896  1.49075  i
 38.2946  1.51008  i
 38.2996  1.47758  i
 38.3046  1.45918  i
 38.3096  1.40653  i
 38.3146  1.33801  i
 38.3196  1.38563  i
 38.3246  1.47242  i
 38.3296  1.46759  i
 38.3346  1.52345  i
 38.3396  1.47124  i
 38.3446  1.44323  i
 38.3496  1.53142  i
 38.3546  1.61541  i
 38.3596  1.51838  i
 38.3646  1.42802  i
 38.3696  1.41049  i
 38.3746  1.46493  i
 38.3796  1.41431  i
 38.3846  1.40091  i
 38.3896  1.42519  i
 38.3946  1.44958  i
 38.3996  1.48189  i
 38.4046  1.50582  i
 38.4096  1.47977  i
 38.4146  1.49579  i
 38.4196  1.43903  i
 38.4246  1.35232  i
 38.4296  1.33106  i
 38.4346  1.35997  i
 38.4396  1.38006  i
 38.4446  1.49154  i
 38.4496  1.49819  i
 38.4546  1.34996  i
 38.4596  1.36794  i
 38.4646  1.34843  i
 38.4696  1.35865  i
 38.4746  1.43027  i
 38.4796  1.43725  i
 38.4846  1.30251  i
 38.4896  1.39035  i
 38.4946  1.53163  i
 38.4996  1.57685  i
 38.5046  1.59404  i
 38.5096  1.58368  i
 38.5146  1.52678  i
 38.5196  1.47221  i
 38.5246  1.52276  i
 38.5296  1.38967  i
 38.5346  1.3928  i
 38.5396  1.37018  i
 38.5446  1.35381  i
 38.5496  1.34654  i
 38.5546  1.35197  i
 38.5596  1.39718  i
 38.5646  1.49273  i
 38.5696  1.43028  i
 38.5746  1.57128  i
 38.5796  1.56041  i
 38.5846  1.51407  i
 38.5896  1.47648  i
 38.5946  1.44521  i
 38.5996  1.40342  i
 38.6046  1.35967  i
 38.6096  1.44343  i
 38.6146  1.38949  i
 38.6196  1.37504  i
 38.6246  1.43453  i
 38.6296  1.51127  i
 38.6346  1.51568  i
 38.6396  1.42428  i
 38.6446  1.33802  i
 38.6496  1.40857  i
 38.6546  1.53434  i
 38.6596  1.55022  i
 38.6646  1.45522  i
 38.6696  1.4029  i
 38.6746  1.41399  i
 38.6796  1.41808  i
 38.6846  1.38928  i
 38.6896  1.3526  i
 38.6946  1.43088  i
 38.6996  1.35989  i
 38.7046  1.35364  i
 38.7096  1.35484  i
 38.7146  1.37267  i
 38.7196  1.43256  i
 38.7246  1.49405  i
 38.7296  1.56712  i
 38.7346  1.47369  i
 38.7396  1.46778  i
 38.7446  1.49212  i
 38.7496  1.46143  i
 38.7546  1.43707  i
 38.7596  1.45324  i
 38.7646  1.44129  i
 38.7696  1.44874  i
 38.7746  1.30835  i
 38.7796  1.38159  i
 38.7846  1.38132  i
 38.7896  1.43181  i
 38.7946  1.52597  i
 38.7996  1.59903  i
 38.8046  1.61862  i
 38.8096  1.50831  i
 38.8146  1.4893  i
 38.8196  1.57765  i
 38.8246  1.55064  i
 38.8296  1.56007  i
 38.8346  1.54101  i
 38.8396  1.46472  i
 38.8446  1.42867  i
 38.8496  1.39698  i
 38.8546  1.50094  i
 38.8596  1.45705  i
 38.8646  1.44099  i
 38.8696  1.5073  i
 38.8746  1.52562  i
 38.8796  1.50888  i
 38.8846  1.56336  i
 38.8896  1.50738  i
 38.8946  1.3659  i
 38.8996  1.3831  i
 38.9046  1.43414  i
 38.9096  1.45059  i
 38.9146  1.41951  i
 38.9196  1.39663  i
 38.9246  1.43603  i
 38.9296  1.49462  i
 38.9346  1.56273  i
 38.9396  1.49446  i
 38.9446  1.46382  i
 38.9496  1.51187  i
 38.9546  1.55658  i
 38.9596  1.59778  i
 38.9646  1.64358  i
 38.9696  1.5439  i
 38.9746  1.4648  i
 38.9796  1.51962  i
 38.9846  1.46585  i
 38.9896  1.46872  i
 38.9946  1.52214  i
 38.9996  1.51613  i
 39.0046  1.42254  i
 39.0096  1.39079  i
 39.0146  1.40436  i
 39.0196  1.34871  i
 39.0246  1.38664  i
 39.0296  1.49061  i
 39.0346  1.556  i
 39.0396  1.53184  i
 39.0446  1.4709  i
 39.0496  1.46816  i
 39.0546  1.44264  i
 39.0596  1.45232  i
 39.0646  1.51321  i
 39.0696  1.46524  i
 39.0746  1.3879  i
 39.0796  1.41219  i
 39.0846  1.51745  i
 39.0896  1.51097  i
 39.0946  1.41103  i
 39.0996  1.43207  i
 39.1046  1.41738  i
 39.1096  1.41302  i
 39.1146  1.42777  i
 39.1196  1.44098  i
 39.1246  1.44094  i
 39.1296  1.43859  i
 39.1346  1.4073  i
 39.1396  1.34088  i
 39.1446  1.35658  i
 39.1496  1.45261  i
 39.1546  1.53031  i
 39.1596  1.56888  i
 39.1646  1.58039  i
 39.1696  1.55769  i
 39.1746  1.56367  i
 39.1796  1.4715  i
 39.1846  1.47535  i
 39.1896  1.53183  i
 39.1946  1.6215  i
 39.1996  1.65944  i
 39.2046  1.65316  i
 39.2096  1.70166  i
 39.2146  1.66155  i
 39.2196  1.50286  i
 39.2246  1.54828  i
 39.2296  1.45157  i
 39.2346  1.38535  i
 39.2396  1.37682  i
 39.2446  1.41382  i
 39.2496  1.51187  i
 39.2546  1.49101  i
 39.2596  1.48724  i
 39.2646  1.55379  i
 39.2696  1.50033  i
 39.2746  1.47303  i
 39.2796  1.45445  i
 39.2846  1.41182  i
 39.2896  1.37604  i
 39.2946  1.3023  i
 39.2996  1.43917  i
 39.3046  1.45666  i
 39.3096  1.45993  i
 39.3146  1.45973  i
 39.3196  1.44198  i
 39.3246  1.44107  i
 39.3296  1.48111  i
 39.3346  1.45119  i
 39.3396  1.51506  i
 39.3446  1.4703  i
 39.3496  1.45488  i
 39.3546  1.46983  i
 39.3596  1.4922  i
 39.3646  1.49679  i
 39.3696  1.46715  i
 39.3746  1.41339  i
 39.3796  1.4565  i
 39.3846  1.48767  i
 39.3896  1.45539  i
 39.3946  1.50372  i
 39.3996  1.51047  i
 39.4046  1.4292  i
 39.4096  1.36502  i
 39.4146  1.35884  i
 39.4196  1.22572  i
 39.4246  1.41964  i
 39.4296  1.41143  i
 39.4346  1.34686  i
 39.4396  1.31952  i
 39.4446  1.34397  i
 39.4496  1.38867  i
 39.4546  1.4257  i
 39.4596  1.5294  i
 39.4646  1.51677  i
 39.4696  1.49834  i
 39.4746  1.43165  i
 39.4796  1.36831  i
 39.4846  1.38515  i
 39.4896  1.4443  i
 39.4946  1.38129  i
 39.4996  1.35836  i
 39.5046  1.32966  i
 39.5096  1.28447  i
 39.5146  1.30702  i
 39.5196  1.30662  i
 39.5246  1.29284  i
 39.5296  1.32744  i
 39.5346  1.36402  i
 39.5396  1.30064  i
 39.5446  1.36271  i
 39.5496  1.45622  i
 39.5546  1.55353  i
 39.5596  1.60784  i
 39.5646  1.59183  i
 39.5696  1.54109  i
 39.5746  1.54945  i
 39.5796  1.66458  i
 39.5846  1.55278  i
 39.5896  1.51135  i
 39.5946  1.48792  i
 39.5996  1.4609  i
 39.6046  1.4424  i
 39.6096  1.48486  i
 39.6146  1.57378  i
 39.6196  1.36021  i
 39.6246  1.52695  i
 39.6296  1.53397  i
 39.6346  1.55163  i
 39.6396  1.47505  i
 39.6446  1.43481  i
 39.6496  1.5176  i
 39.6546  1.57347  i
 39.6596  1.59511  i
 39.6646  1.53709  i
 39.6696  1.43937  i
 39.6746  1.41983  i
 39.6796  1.42844  i
 39.6846  1.43697  i
 39.6896  1.44837  i
 39.6946  1.46822  i
 39.6996  1.49616  i
 39.7046  1.47721  i
 39.7096  1.3972  i
 39.7146  1.33957  i
 39.7196  1.37369  i
 39.7246  1.43726  i
 39.7296  1.47537  i
 39.7346  1.47425  i
 39.7396  1.33608  i
 39.7446  1.34754  i
 39.7496  1.32561  i
 39.7546  1.35889  i
 39.7596  1.39736  i
 39.7646  1.42742  i
 39.7696  1.41377  i
 39.7746  1.34197  i
 39.7796  1.35409  i
 39.7846  1.43219  i
 39.7896  1.41669  i
 39.7946  1.4252  i
 39.7996  1.41524  i
 39.8046  1.40068  i
 39.8096  1.40909  i
 39.8146  1.44128  i
 39.8196  1.46654  i
 39.8246  1.35121  i
 39.8296  1.38508  i
 39.8346  1.37543  i
 39.8396  1.38733  i
 39.8446  1.37502  i
 39.8496  1.34605  i
 39.8546  1.34631  i
 39.8596  1.32362  i
 39.8646  1.40269  i
 39.8696  1.37288  i
 39.8746  1.28086  i
 39.8796  1.29894  i
 39.8846  1.36725  i
 39.8896  1.44745  i
 39.8946  1.52573  i
 39.8996  1.50038  i
 39.9046  1.5458  i
 39.9096  1.45269  i
 39.9146  1.49584  i
 39.9196  1.47459  i
 39.9246  1.4238  i
 39.9296  1.42389  i
