3575.67	-2205	-10841	11021	-99.77
3577.41	-1795	-10842	10973	-99.2
3578.96	-1701	-10825	10966	-98.84
3580.34	-1676	-10864	10987	-98.65
3581.91	-1645	-10835	10951	-98.65
3583.48	-1650	-10827	10966	-98.70
3584.89	-1675	-10877	11013	-98.96
3586.71	-1747	-10874	11014	-99.38
3588.30	-1805	-10860	11007	-99.46
3589.67	-1803	-10863	11010	-99.21
3591.27	-1728	-10848	10969	-98.75
3592.82	-1656	-10830	10956	-98.58
3594.26	-1621	-10842	10965	-98.47
3596.13	-1621	-10875	11008	-98.35
3597.42	-1581	-10916	11020	-98.3
3598.98	-1524	-10890	10997	-97.88
3600.55	-1503	-10917	11016	-97.77
3601.98	-1481	-10891	10986	-97.66
3603.53	-1464	-10877	10972	-97.72
3605.64	-1475	-10865	10960	-97.67
3607.10	-1453	-10860	10957	-97.51
3608.67	-1430	-10878	10972	-97.42
3610.26	-1407	-10881	10972	-97.29
3611.67	-1390	-10891	10979	-97.25
3613.22	-1395	-10888	10970	-97.37
3614.95	-1407	-10860	10951	-97.33
3616.36	-1387	-10890	10984	-97.19
3618.04	-1380	-10902	10989	-97.21
3619.49	-1378	-10908	10999	-97.18
3620.91	-1371	-10925	11004	-97.19
3622.71	-1391	-10876	10955	-97.36
3624.30	-1403	-10857	10950	-97.34
3625.69	-1393	-10873	10966	-97.18
3627.34	-1371	-10910	11005	-97.22
3628.83	-1388	-10924	11004	-97.16
3630.26	-1363	-10888	10969	-97.15
3631.97	-1359	-10882	10964	-97.7
3633.59	-1357	-10887	10981	-97.20
3634.94	-1385	-10906	10994	-97.23
3636.61	-1383	-10916	11001	-97.16
3637.95	-1355	-10895	10969	-96.94
3639.49	-1322	-10880	10964	-97.4
3641.54	-1359	-10891	10976	-97.13
3642.90	-1355	-10883	10970	-97.2
