3345.45	-912	-10824	10863	-94.95
3345.58	-947	-10840	10888	-95.5
3345.80	-954	-10847	10883	-94.86
3346.05	-916	-10833	10871	-94.85
3346.30	-927	-10846	10892	-94.98
3346.52	-950	-10854	10892	-95.2
3346.73	-955	-10839	10879	-95.9
3346.98	-969	-10850	10900	-95.8
3347.18	-961	-10866	10911	-94.96
3347.39	-942	-10877	10913	-94.98
3347.66	-951	-10851	10882	-95.5
3347.87	-959	-10819	10864	-95.6
3348.09	-959	-10853	10904	-95.3
3348.15	-957	-10858	10893	-95.5
3348.37	-955	-10837	10879	-94.97
3348.61	-937	-10853	10894	-94.81
3348.84	-917	-10835	10869	-94.96
3349.06	-949	-10840	10892	-95.5
3349.29	-964	-10853	10896	-95.7
3349.51	-955	-10851	10887	-94.87
3349.73	-920	-10835	10876	-94.85
3350.15	-915	-10841	10877	-94.76
3350.38	-901	-10836	10873	-94.73
3350.63	-897	-10840	10875	-94.69
3350.87	-880	-10815	10840	-94.49
3351.09	-843	-10817	10855	-94.46
3351.32	-850	-10818	10843	-94.55
3351.54	-856	-10801	10833	-94.32
3351.78	-802	-10812	10844	-94.27
3351.98	-816	-10813	10844	-94.22
3352.05	-782	-10841	10879	-93.92
3352.26	-741	-10852	10872	-93.98
3352.51	-761	-10845	10869	-93.97
3352.73	-737	-10830	10849	-93.67
3352.92	-687	-10826	10846	-93.70
3353.15	-706	-10821	10843	-93.60
3353.37	-668	-10819	10834	-93.35
3353.61	-619	-10800	10811	-93.10
3353.83	-572	-10785	10802	-92.87
3354.13	-531	-10805	10815	-92.62
3354.38	-474	-10783	10785	-92.5
3354.62	-352	-10768	10763	-91.33
3354.81	-216	-10745	10746	-90.59
3354.99	-71	-10758	10760	-89.81
3355.23	80	-10751	10746	-88.97
3355.43	240	-10736	10739	-87.72
3355.65	504	-10738	10759	-86.24
3355.74	792	-10742	10781	-84.39
3355.96	1164	-10729	10799	-82.47
3356.19	1503	-10681	10798	-80.56
3356.43	1909	-10659	10882	-77.14
3356.67	2690	-10622	11052	-72.45
3356.81	3641	-10593	11386	-66.78
3357.13	4897	-10556	11929	-60.29
3357.36	6507	-10490	12774	-53.24
3357.59	8421	-10436	13964	-46.64
3358.26	10389	-10407	15345	-41.27
3358.52	12381	-10400	16667	-38.92
3358.78	12460	-10547	15082	-49.43
3359.03	7031	-10760	11450	-81.66
3359.26	-603	-10955	11558	-117.56
3359.51	-7839	-11076	15218	-136.96
3359.71	-13349	-11151	19383	-146.88
3359.95	-18085	-11125	22061	-150.11
3360.17	-19392	-11101	22092	-149.30
3360.22	-18148	-11045	20410	-146.19
3360.45	-15796	-10954	18562	-143.23
3360.67	-14247	-10929	17520	-140.45
3360.89	-12715	-10932	16072	-135.79
3361.13	-10640	-10878	14545	-129.94
3361.37	-8520	-10829	13357	-124.43
3361.59	-7042	-10829	12589	-119.47
3361.82	-5810	-10798	12024	-115.17
3362.09	-4845	-10783	11682	-111.19
3362.33	-4012	-10800	11429	-108.50
3362.54	-3477	-10807	11305	-106.54
3362.78	-3131	-10833	11244	-105.14
3363.03	-2860	-10822	11157	-103.99
3363.26	-2639	-10799	11092	-103.5
3363.49	-2458	-10791	11047	-102.25
3363.71	-2308	-10795	11040	-101.58
3363.95	-2190	-10826	11031	-101.18
3364.01	-2122	-10800	10999	-100.86
3364.26	-2056	-10797	10984	-100.65
3364.48	-2023	-10806	11005	-100.40
3364.70	-1978	-10858	11038	-100.16
3364.95	-1938	-10849	11015	-100.2
3365.16	-1910	-10849	11009	-99.86
3365.38	-1870	-10829	10985	-99.58
3365.63	-1821	-10840	10991	-99.48
3365.86	-1810	-10835	10982	-99.49
3366.31	-1808	-10824	10968	-99.35
3366.56	-1772	-10810	10951	-99.29
3366.81	-1776	-10816	10967	-99.37
3367.03	-1787	-10825	10969	-99.31
3367.28	-1773	-10819	10962	-99.35
3367.51	-1785	-10819	10970	-99.32
3367.77	-1770	-10838	10983	-99.20
3368.02	-1753	-10835	10968	-99.16
3368.05	-1750	-10817	10957	-99.24
3368.26	-1760	-10816	10960	-99.20
3368.49	-1755	-10838	10981	-99.21
3368.74	-1761	-10834	10974	-99.23
3368.98	-1752	-10839	10983	-99.5
3369.23	-1729	-10858	10994	-99.7
3369.56	-1733	-10847	10980	-98.99
3369.72	-1713	-10852	10992	-98.99
3369.97	-1721	-10859	10989	-99.1
3370.23	-1722	-10853	10993	-98.95
3370.49	-1704	-10879	11012	-98.82
3370.75	-1689	-10876	11004	-98.81
3370.99	-1684	-10861	10983	-98.88
3371.22	-1701	-10841	10975	-98.99
3371.49	-1717	-10851	10990	-98.90
3371.75	-1695	-10864	10989	-98.89
3372.00	-1710	-10840	10977	-99.3
3372.09	-1718	-10850	10982	-98.90
3372.32	-1699	-10849	10986	-98.99
3372.58	-1724	-10868	11005	-98.87
3372.81	-1685	-10880	11009	-98.84
3373.07	-1703	-10871	11005	-98.91
3373.33	-1700	-10885	11014	-98.84
3373.58	-1695	-10871	10996	-98.87
3373.91	-1698	-10863	10997	-98.95
3374.07	-1711	-10855	10983	-98.92
3374.63	-1700	-10853	10990	-98.84
3374.91	-1689	-10884	11020	-98.84
3375.19	-1696	-10886	11006	-98.76
3375.45	-1667	-10851	10969	-98.67
3375.69	-1650	-10846	10975	-98.60
3375.94	-1643	-10875	11004	-98.55
3376.22	-1628	-10870	10977	-98.47
3376.45	-1615	-10851	10983	-98.51
3376.70	-1633	-10875	10990	-98.51
3376.79	-1621	-10853	10974	-98.42
3377.01	-1603	-10854	10965	-98.30
3377.23	-1577	-10844	10959	-98.21
3377.49	-1569	-10869	10990	-98.22
3377.76	-1579	-10872	10979	-98.41
3378.04	-1615	-10859	10984	-98.45
3378.29	-1604	-10875	10990	-98.16
3378.55	-1551	-10876	10978	-98.16
3378.85	-1570	-10844	10960	-98.44
3379.10	-1614	-10861	10980	-98.36
3379.37	-1596	-10857	10973	-98.41
3379.61	-1604	-10845	10955	-98.31
3379.87	-1575	-10843	10959	-98.23
3380.11	-1577	-10844	10957	-98.39
3380.37	-1606	-10849	10971	-98.43
3380.63	-1612	-10863	10984	-98.47
3380.89	-1625	-10869	10990	-98.55
3381.00	-1634	-10859	10977	-98.53
3381.24	-1626	-10858	10980	-98.53
3381.50	-1633	-10860	10983	-98.55
3381.72	-1628	-10857	10975	-98.51
3382.01	-1632	-10857	10980	-98.62
3382.26	-1646	-10853	10974	-98.57
3382.52	-1630	-10850	10974	-98.44
3382.79	-1607	-10890	11018	-98.37
3383.03	-1606	-10901	11007	-98.27
3383.50	-1574	-10854	10953	-98.24
3383.79	-1563	-10816	10928	-98.7
3384.05	-1523	-10852	10964	-97.79
3384.30	-1470	-10878	10974	-97.59
3384.57	-1435	-10865	10951	-97.25
3384.83	-1365	-10863	10946	-97.4
3385.09	-1330	-10849	10921	-96.80
3385.34	-1276	-10843	10922	-96.55
3385.43	-1242	-10860	10927	-96.52
3385.67	-1242	-10851	10925	-96.51
3385.92	-1237	-10869	10941	-96.47
3386.17	-1245	-10874	10949	-96.79
3386.45	-1320	-10874	10954	-97.17
3386.69	-1392	-10853	10942	-97.49
3386.96	-1445	-10862	10970	-97.91
3387.21	-1540	-10876	10987	-98.22
3387.45	-1572	-10878	10989	-98.19
3387.74	-1558	-10860	10965	-98.7
3388.04	-1535	-10861	10971	-97.96
3388.29	-1515	-10871	10975	-97.97
3388.56	-1522	-10855	10949	-97.86
3388.79	-1483	-10843	10948	-97.66
3389.06	-1453	-10863	10961	-97.52
3389.32	-1429	-10876	10970	-97.41
3389.59	-1408	-10881	10972	-97.27
3389.87	-1377	-10878	10958	-97.18
3389.95	-1379	-10879	10976	-97.26
3390.20	-1387	-10882	10959	-97.27
3390.46	-1384	-10855	10943	-97.18
3390.69	-1365	-10867	10958	-97.6
3390.97	-1336	-10872	10943	-97.0
3391.19	-1342	-10854	10948	-96.98
3391.48	-1317	-10900	10977	-96.79
3391.74	-1308	-10882	10954	-97.3
3392.58	-1351	-10860	10943	-96.95
3392.91	-1289	-10858	10927	-96.50
3393.16	-1236	-10844	10913	-96.61
3393.43	-1267	-10851	10937	-96.74
3393.66	-1279	-10888	10962	-96.59
3393.94	-1262	-10877	10945	-96.69
3394.17	-1276	-10862	10939	-96.75
3394.43	-1291	-10859	10922	-96.76
3394.68	-1278	-10823	10902	-96.72
3394.76	-1281	-10832	10909	-96.72
3395.03	-1263	-10855	10934	-96.48
3395.24	-1239	-10877	10949	-96.58
3395.52	-1258	-10876	10951	-96.61
3395.75	-1268	-10899	10973	-96.67
3396.04	-1270	-10867	10928	-96.69
3396.31	-1278	-10845	10930	-96.65
3396.56	-1255	-10896	10966	-96.52
3396.84	-1246	-10861	10924	-96.61
3397.08	-1267	-10845	10922	-96.64
3397.34	-1256	-10862	10939	-96.52
3397.60	-1244	-10880	10953	-96.49
3397.85	-1234	-10873	10936	-96.37
3398.13	-1204	-10845	10904	-96.34
3398.37	-1211	-10841	10915	-96.32
3398.65	-1191	-10864	10931	-96.11
3398.87	-1150	-10877	10938	-95.86
3398.98	-1106	-10883	10937	-95.66
3399.21	-1062	-10869	10910	-95.38
3399.47	-1009	-10855	10904	-95.25
3399.76	-996	-10871	10920	-95.27
3400.04	-1016	-10879	10927	-95.49
3400.30	-1054	-10875	10926	-95.61
3400.53	-1081	-10883	10943	-95.91
3400.80	-1154	-10881	10940	-96.41
3401.06	-1249	-10864	10934	-96.82
3401.55	-1311	-10839	10918	-96.90
3401.81	-1311	-10870	10963	-96.87
3402.06	-1305	-10881	10949	-96.66
3402.33	-1263	-10865	10939	-96.63
3402.62	-1260	-10869	10939	-96.51
3402.89	-1232	-10859	10920	-96.31
3403.11	-1185	-10834	10897	-96.10
3403.35	-1147	-10867	10939	-95.89
3403.64	-1118	-10884	10937	-95.86
3403.71	-1116	-10884	10941	-95.73
3403.93	-1077	-10867	10907	-95.51
3404.18	-1039	-10853	10906	-95.43
3404.43	-1038	-10853	10900	-95.52
3404.71	-1048	-10855	10908	-95.34
3404.99	-999	-10851	10885	-95.11
3405.24	-965	-10839	10889	-95.3
3405.47	-956	-10860	10899	-95.2
3405.77	-951	-10862	10910	-94.91
3406.05	-925	-10873	10899	-94.84
3406.30	-923	-10840	10881	-94.92
3406.54	-932	-10841	10883	-94.88
3406.82	-928	-10860	10899	-94.90
3407.09	-934	-10848	10888	-95.5
3407.34	-980	-10860	10914	-95.16
3407.61	-964	-10891	10932	-94.92
3407.87	-941	-10872	10908	-95.10
3407.94	-979	-10883	10930	-95.18
3408.21	-990	-10861	10898	-95.16
3408.44	-977	-10862	10912	-95.19
3408.67	-1001	-10874	10915	-95.40
3408.93	-1031	-10846	10891	-95.32
3409.20	-1002	-10859	10908	-95.29
3409.46	-1013	-10854	10894	-95.36
3409.74	-1019	-10837	10885	-95.39
3410.30	-1019	-10831	10879	-95.23
3410.56	-991	-10852	10903	-95.29
3410.85	-1014	-10859	10903	-95.30
3411.10	-1001	-10860	10905	-95.24
3411.36	-1010	-10847	10891	-95.48
3411.62	-1043	-10835	10880	-95.46
3411.89	-1034	-10836	10892	-95.39
3412.13	-1023	-10851	10903	-95.44
3412.39	-1034	-10875	10930	-95.39
3412.46	-1025	-10881	10919	-95.32
3412.72	-1008	-10839	10878	-95.35
3412.95	-1016	-10837	10889	-95.29
3413.23	-996	-10851	10891	-95.12
3413.48	-965	-10838	10886	-95.10
3413.72	-970	-10865	10911	-95.9
3413.99	-969	-10863	10900	-95.6
3414.23	-959	-10843	10884	-95.19
3414.51	-999	-10850	10899	-95.27
3414.76	-990	-10840	10880	-95.1
3415.03	-951	-10854	10896	-95.19
3415.33	-999	-10825	10863	-95.26
3415.57	-991	-10816	10864	-95.23
3415.84	-1000	-10827	10875	-95.31
3416.06	-1002	-10840	10885	-95.22
3416.35	-991	-10829	10868	-95.22
3416.59	-984	-10826	10877	-95.16
3416.67	-984	-10860	10912	-95.18
3416.88	-980	-10878	10921	-95.8
3417.13	-964	-10868	10905	-95.6
3417.37	-960	-10850	10884	-95.3
3417.59	-953	-10808	10847	-95.4
3417.87	-957	-10842	10897	-95.9
3418.12	-966	-10854	10892	-94.95
3418.39	-932	-10848	10887	-94.94
3418.63	-936	-10837	10872	-94.82
3419.10	-908	-10833	10872	-94.75
3419.41	-898	-10824	10857	-94.68
3419.65	-874	-10828	10862	-94.47
3419.92	-841	-10829	10863	-94.42
3420.13	-836	-10825	10851	-94.34
3420.40	-811	-10809	10835	-94.19
3420.67	-785	-10805	10833	-94.8
3420.95	-767	-10796	10823	-94.5
3421.22	-764	-10814	10845	-93.87
3421.27	-707	-10823	10839	-93.57
3421.52	-667	-10807	10832	-93.46
3421.75	-650	-10825	10837	-93.35
3422.04	-612	-10787	10798	-92.99
3422.28	-547	-10781	10793	-92.79
3422.55	-513	-10781	10789	-92.36
3422.80	-396	-10788	10801	-91.64
3423.07	-257	-10805	10802	-90.90
3423.37	-117	-10784	10778	-89.99
3423.62	85	-10764	10764	-88.60
3423.89	368	-10766	10777	-86.91
3424.16	717	-10749	10780	-84.55
3424.41	1208	-10740	10834	-81.25
3424.68	1905	-10681	10904	-76.70
3424.91	2827	-10619	11117	-70.89
3425.17	4146	-10570	11525	-64.70
3425.45	5507	-10548	12179	-57.99
3425.55	7192	-10491	13186	-50.88
3425.77	9156	-10434	14320	-45.71
3426.03	10732	-10415	15411	-41.30
3426.28	12624	-10383	16966	-36.88
3426.54	14313	-10430	17857	-36.13
3426.80	13857	-10557	16618	-41.81
3427.04	10292	-10691	13242	-61.41
3427.31	3241	-10865	10919	-94.66
3427.57	-2986	-10994	12297	-123.89
3428.28	-9758	-11087	16540	-140.93
3428.58	-15324	-11111	20012	-146.75
3428.86	-16575	-11028	18993	-142.77
3429.08	-13240	-10933	16154	-135.85
3429.34	-10414	-10892	14495	-129.91
