3358.45	694	-105	729	-10.95
3359.13	616	-80	511	3.28
3359.96	500	106	617	12.16
3360.92	774	101	859	0.64
3361.85	803	-48	595	-12.15
3362.76	367	-55	218	25.79
3363.50	139	128	180	41.13
3364.39	118	80	140	20.38
3365.53	216	76	366	6.84
3366.46	487	-24	621	-4.50
3367.19	723	-3	605	1.84
3368.08	324	-31	174	-18.6
3369.10	249	-69	466	-8.34
3370.02	666	-75	741	-4.32
3370.80	761	-87	765	-14.96
3371.68	623	-229	518	-24.65
3373.07	390	-147	452	-14.12
3374.06	486	-68	401	1.5
3375.00	280	-29	271	-21.96
3375.72	309	-89	345	-4.6
3376.64	419	-59	540	-10.51
3377.58	704	-139	812	-14.33
3378.53	851	-248	935	-12.33
3379.32	930	-110	896	-1.79
3380.23	877	21	877	6.27
3381.37	839	129	786	2.72
3382.32	624	-112	525	-22.31
3383.08	456	-206	565	-19.12
3383.99	674	-184	758	-8.47
3384.96	749	-71	777	-1.85
3385.89	823	-23	795	-6.72
3386.71	695	-163	683	-23.51
3387.66	700	-379	869	-28.42
3388.59	863	-443	1061	-25.37
3389.88	986	-443	1045	-15.59
3390.82	986	-132	926	-1.13
3391.56	689	34	484	14.78
3392.49	332	62	270	-19.77
3393.47	290	-183	468	-24.62
3394.38	660	-270	915	-20.6
3395.21	921	-423	922	-29.1
3396.11	696	-336	680	-28.56
3397.28	540	-307	589	-26.58
3398.25	512	-233	567	-21.29
3398.99	512	-146	448	-15.1
3399.97	334	-167	419	-42.2
3400.94	367	-370	446	-37.43
3401.95	299	-28	391	9.31
3402.91	469	45	448	6.2
3403.69	431	45	457	-3.31
3404.61	494	-71	484	-11.99
3406.13	428	-170	479	-28.77
3407.12	487	-224	610	-8.48
3407.94	703	36	689	13.15
3408.93	551	128	512	8.88
3409.90	508	121	517	24.23
3410.83	410	184	385	11.90
3411.61	468	-2	693	-3.49
3412.54	997	-44	1146	-4.55
3413.57	1151	-205	969	-17.12
3414.65	447	-134	130	-118.79
3415.66	-131	-278	349	-112.17
3416.43	-191	-239	311	165.84
3417.33	-303	259	322	121.22
3418.36	44	36	260	17.96
3419.28	216	130	137	7.32
3420.07	167	-143	356	-37.44
3421.04	241	-175	102	142.79
3422.38	-110	199	210	70.88
3423.27	100	-36	201	-60.43
3424.02	219	-439	586	-51.85
3424.97	389	-393	484	-34.71
3425.95	384	-134	463	-9.17
3426.93	575	-123	703	-12.5
3427.88	772	-159	763	-13.83
3428.77	676	-132	655	0.83
3429.62	677	21	726	-2.3
3430.84	800	-75	845	-10.75
3431.81	719	-166	548	-12.94
3432.61	399	-91	517	-8.89
3433.54	750	8	879	7.66
3434.55	883	129	893	6.18
3435.52	1162	82	1533	1.92
3436.35	1933	147	2459	6.8
3437.27	3305	273	4028	1.56
3438.23	5339	-15	7233	0.85
3439.64	10601	-241	14182	-1.77
3441.44	3003	-438	8120	-179.80
3442.41	-15883	164	30000	178.93
3443.49	-12611	300	9497	178.9
3444.39	-6427	181	4681	178.26
3445.27	-3235	117	2510	175.98
3446.23	-1904	174	1537	174.99
3447.33	-1140	24	784	179.13
3448.28	-374	42	159	127.40
3449.08	-78	156	288	166.74
3450.07	-568	-67	792	-160.97
3451.16	-776	-334	751	-148.63
3452.05	-467	-327	447	-132.63
3453.01	-285	-271	363	-157.42
3453.82	-261	26	222	168.66
3454.76	-183	-13	165	177.94
3455.97	-95	43	53	94.16
3457.09	4	-28	56	-71.16
3457.90	38	-4	71	129.62
3458.79	-232	310	465	115.62
3459.79	-60	279	195	53.41
3460.74	-3	-47	140	-129.53
3461.57	-125	-127	147	-156.53
3462.54	-63	-9	23	-113.82
3463.68	-90	-113	242	-147.61
3464.70	-129	-93	123	-12.61
3465.71	381	-143	581	-26.36
3466.48	742	-359	899	-21.33
3467.42	727	-212	505	-7.43
3468.46	178	-37	106	-132.15
3469.42	-107	-195	217	-49.6
3470.27	305	-286	522	-28.51
3471.21	384	-92	305	0.61
3472.82	276	-28	290	-4.29
3473.85	288	74	322	20.15
3474.60	329	74	310	23.96
3475.57	195	196	242	57.17
3476.55	134	16	252	-22.37
3477.58	351	-104	302	-6.0
3478.53	188	-56	224	-18.1
3479.35	320	-28	328	18.73
3480.29	242	177	244	26.71
3481.58	151	-96	209	-74.99
3482.51	-19	-185	195	-133.99
3483.29	-88	-81	64	-24.27
3484.25	142	-81	189	-50.72
3485.25	104	-126	113	-23.24
3486.30	85	-32	145	-16.40
3487.10	273	34	355	11.50
3488.06	297	-70	258	-56.93
3489.31	155	-263	321	-64.76
3490.31	105	-361	388	-72.74
3491.32	210	-301	408	-9.83
3492.07	282	51	154	50.47
3493.03	39	104	96	77.48
3494.04	45	-123	301	-38.8
3495.03	348	-212	366	-40.71
3495.87	209	-206	279	-19.45
3496.80	339	-72	405	-16.3
3498.00	431	-140	405	-16.48
3498.99	238	-46	153	-6.67
3499.80	139	-6	199	8.42
3500.79	283	95	333	23.32
3501.78	326	120	321	19.7
3502.78	170	97	161	51.12
3503.74	180	174	270	19.83
3504.60	256	-13	353	-7.15
3505.54	506	-46	492	-13.38
3506.96	351	-175	338	-40.10
3508.02	219	-193	218	-62.72
3508.79	87	-84	193	0.22
3509.76	307	22	318	-3.77
3510.73	310	-70	333	-15.28
3511.74	342	-56	376	-2.80
3512.57	424	-14	479	0.22
3513.56	526	-40	473	-24.40
3514.75	319	-257	374	-38.96
3515.72	196	-133	114	-72.48
3516.52	30	85	214	36.14
3517.45	305	118	399	3.4
3518.49	474	56	484	19.7
3519.49	435	161	448	8.1
3520.47	425	-45	365	-13.69
3521.29	280	-45	320	-12.13
3522.27	418	-211	450	-57.77
3523.61	131	-290	263	-22.59
3524.56	421	-97	467	-17.53
3525.38	357	-174	370	-39.51
3526.36	314	-285	430	-34.79
3527.38	297	-151	228	-55.90
3528.41	62	-270	342	-76.11
3529.21	114	-319	297	-34.6
3530.19	291	-21	325	9.80
3531.15	233	20	180	-10.3
3532.39	214	-24	260	8.82
3533.43	339	46	496	-9.84
3534.24	604	-255	575	-47.25
3535.19	250	-395	457	-55.37
3536.22	267	-322	325	-82.76
3537.22	-63	-209	200	-112.18
3538.06	2	-150	187	-49.83
3539.02	188	-128	288	-18.80
3540.26	320	-86	307	19.17
3541.28	264	336	463	81.65
3542.09	-46	217	153	-145.5
3543.00	11	-113	263	-11.83
3544.04	535	-168	716	-25.89
3545.03	593	-304	465	-24.75
